UniqueID,GovernmentURL,FullName,FirstName,LastName,Gender,DOB,Party,HouseTerms,State,StateAbr,District,CombStateDistrict,StateDistID,FirstSession,SecondSession,ThirdSession,Congress109,Congress110,Congress111,Congress112,Congress113,Congress114,Congress115,Congress116,Congress117,Congress118
PfA-TX11,https://www.congress.gov/member/august-pfluger/P000048,"Pfluger, August",August,Pfluger,M,12/28/77,Republican,House: 2021-Present,Texas,TX,11,TX11,4811,2021-2024,,,0,0,0,0,0,0,0,0,117,118
PiR-NC09,https://www.congress.gov/member/robert-pittenger/P000606,"Pittenger, Robert",Robert,Pittenger,M,08/15/48,Republican,House: 2013-2019,North Carolina,NC,09,NC09,3709,2013-2019,,,0,0,0,0,113,114,115,0,0,0
PrA-MA07,https://www.congress.gov/member/ayanna-pressley/P000617,"Pressley, Ayanna",Ayanna,Pressley,F,02/03/74,Democratic,House: 2019-Present,Massachusetts,MA,07,MA07,2507,2019-2024,,,0,0,0,0,0,0,0,116,117,118
RaG-CA19,https://www.congress.gov/member/george-radanovich/R000004,"Radanovich, George",George,Radanovich,M,06/20/55,Republican,House: 1995-2011,California,CA,19,CA19,0619,1995-2011,,,109,110,111,0,0,0,0,0,0,0
NoR-SC05,https://www.congress.gov/member/ralph-norman/N000190,"Norman, Ralph",Ralph,Norman,M,06/20/53,Republican,House: 2017-Present,South Carolina,SC,05,SC05,4505,2017-2024,,,0,0,0,0,0,0,115,116,117,118
TlR-MI12,https://www.congress.gov/member/rashida-tlaib/T000481,"Tlaib, Rashida",Rashida,Tlaib,F,07/24/76,Democratic,House: 2019-Present,Michigan,MI,12,MI12,2612,2019-2024,,,0,0,0,0,0,0,0,116,117,118
RaJ-MD08,https://www.congress.gov/member/jamie-raskin/R000606,"Raskin, Jamie",Jamie,Raskin,M,12/13/62,Democratic,House: 2017-Present,Maryland,MD,08,MD08,2408,2017-2024,,,0,0,0,0,0,0,115,116,117,118
GrR-AZ07,https://www.congress.gov/member/ral-grijalva/G000551,"Grijalva, Raúl M.",Raúl M.,Grijalva,M,02/19/48,Democratic,House: 2003-Present,Arizona,AZ,07,AZ07,0407,2003-2024,,,109,110,111,112,113,114,115,116,117,118
RuR-CA25,https://www.congress.gov/member/raul-ruiz/R000599,"Ruiz, Raul",Raul,Ruiz,M,08/25/72,Democratic,House: 2013-Present,California,CA,25,CA25,0625,2013-2024,,,0,0,0,0,113,114,115,116,117,118
ElR-NC02,https://www.congress.gov/member/renee-ellmers/E000291,"Ellmers, Renee L.",Renee L.,Ellmers,F,02/09/64,Republican,House: 2011-2017,North Carolina,NC,02,NC02,3702,2011-2017,,,0,0,0,112,113,114,0,0,0,0
RiR-WI08,https://www.congress.gov/member/reid-ribble/R000587,"Ribble, Reid J.",Reid J.,Ribble,M,04/05/56,Republican,House: 2011-2017,Wisconsin,WI,08,WI08,5508,2011-2017,,,0,0,0,112,113,114,0,0,0,0
HaR-NY22,https://www.congress.gov/member/richard-hanna/H001051,"Hanna, Richard L.",Richard L.,Hanna,M,01/25/51,Republican,House: 2011-2017,New York,NY,22,NY22,3622,2011-2017,,,0,0,0,112,113,114,0,0,0,0
NeR-MA01,https://www.congress.gov/member/richard-neal/N000015,"Neal, Richard E.",Richard E.,Neal,M,02/14/49,Democratic,House: 1989-Present,Massachusetts,MA,01,MA01,2501,1989-2024,,,109,110,111,112,113,114,115,116,117,118
HuR-NC09,https://www.congress.gov/member/richard-hudson/H001067,"Hudson, Richard",Richard,Hudson,M,11/04/71,Republican,House: 2013-Present,North Carolina,NC,09,NC09,3709,2013-2024,,,0,0,0,0,113,114,115,116,117,118
RiC-LA02,https://www.congress.gov/member/cedric-richmond/R000588,"Richmond, Cedric L.",Cedric L.,Richmond,M,09/13/73,Democratic,House: 2011-2021,Louisiana,LA,02,LA02,2202,2011-2021,,,0,0,0,112,113,114,115,116,0,0
NuR-FL11,https://www.congress.gov/member/richard-nugent/N000185,"Nugent, Richard B.",Richard B.,Nugent,M,05/26/51,Republican,House: 2011-2017,Florida,FL,11,FL11,1211,2011-2017,,,0,0,0,112,113,114,0,0,0,0
AlR-GA12,https://www.congress.gov/member/rick-allen/A000372,"Allen, Rick W.",Rick W.,Allen,M,11/07/51,Republican,House: 2015-Present,Georgia,GA,12,GA12,1312,2015-2024,,,0,0,0,0,0,114,115,116,117,118
CrE-AR01,https://www.congress.gov/member/eric-crawford/C001087,"Crawford, Eric A. ""Rick""","Eric A. ""Rick""",Crawford,M,01/22/66,Republican,House: 2011-Present,Arkansas,AR,01,AR01,0501,2011-2024,,,0,0,0,112,113,114,115,116,117,118
LaR-WA02,https://www.congress.gov/member/rick-larsen/L000560,"Larsen, Rick",Rick,Larsen,M,06/15/55,Democratic,House: 2001-Present,Washington,WA,02,WA02,5302,2001-2024,,,109,110,111,112,113,114,115,116,117,118
RiD-VA05,https://www.congress.gov/member/denver-riggleman/R000611,"Riggleman, Denver",Denver,Riggleman,M,03/17/70,Republican,House: 2019-2021,Virginia,VA,05,VA05,5105,2019-2021,,,0,0,0,0,0,0,0,116,0,0
ToR-NY15,https://www.congress.gov/member/ritchie-torres/T000486,"Torres, Ritchie",Ritchie,Torres,M,03/12/88,Democratic,House: 2021-Present,New York,NY,15,NY15,3615,2021-2024,,,0,0,0,0,0,0,0,0,117,118
RiD-FL25,https://www.congress.gov/member/david-rivera/R000590,"Rivera, David",David,Rivera,M,09/16/65,Republican,House: 2011-2013,Florida,FL,25,FL25,1225,2011-2013,,,0,0,0,112,0,0,0,0,0,0
GaR-CA42,https://www.congress.gov/member/robert-garcia/G000598,"Garcia, Robert",Robert,Garcia,M,12/02/77,Democratic,House: 2023-Present,California,CA,42,CA42,0642,2023-2024,,,0,0,0,0,0,0,0,0,0,118
HuR-VA05,https://www.congress.gov/member/robert-hurt/H001060,"Hurt, Robert",Robert,Hurt,M,06/16/69,Republican,House: 2011-2017,Virginia,VA,05,VA05,5105,2011-2017,,,0,0,0,112,113,114,0,0,0,0
KeR-IL02,https://www.congress.gov/member/robin-kelly/K000385,"Kelly, Robin L.",Robin L.,Kelly,F,04/30/56,Democratic,House: 2013-Present,Illinois,IL,02,IL02,1702,-,,,0,0,0,0,113,114,115,116,117,118
WoR-GA07,https://www.congress.gov/member/rob-woodall/W000810,"Woodall, Rob",Rob,Woodall,M,02/11/70,Republican,House: 2011-2021,Georgia,GA,07,GA07,1307,2011-2021,,,0,0,0,112,113,114,115,116,0,0
BlR-IA01,https://www.congress.gov/member/rod-blum/B001294,"Blum, Rod",Rod,Blum,M,04/26/55,Republican,House: 2015-2019,Iowa,IA,01,IA01,1901,2015-2019,,,0,0,0,0,0,114,115,0,0,0
KhR-CA17,https://www.congress.gov/member/ro-khanna/K000389,"Khanna, Ro",Ro,Khanna,M,09/13/76,Democratic,House: 2017-Present,California,CA,17,CA17,0617,2017-2024,,,0,0,0,0,0,0,115,116,117,118
BaR-AZ02,https://www.congress.gov/member/ron-barber/B001279,"Barber, Ron",Ron,Barber,M,08/25/45,Democratic,House: 2012-2015,Arizona,AZ,02,AZ02,0402,2012-2015,,,0,0,0,112,113,0,0,0,0,0
EsR-KS04,https://www.congress.gov/member/ron-estes/E000298,"Estes, Ron",Ron,Estes,M,07/19/56,Republican,House: 2017-Present,Kansas,KS,04,KS04,2004,2017-2024,,,0,0,0,0,0,0,115,116,117,118
KiR-WI03,https://www.congress.gov/member/ron-kind/K000188,"Kind, Ron",Ron,Kind,M,03/16/63,Democratic,House: 1997-2023,Wisconsin,WI,03,WI03,5503,1997-2023,,,109,110,111,112,113,114,115,116,117,0
KlR-FL22,https://www.congress.gov/member/ron-klein/K000366,"Klein, Ron",Ron,Klein,M,07/10/57,Democratic,House: 2007-2011,Florida,FL,22,FL22,1222,2007-2011,,,0,110,111,0,0,0,0,0,0,0
JaR-TX13,https://www.congress.gov/member/ronny-jackson/J000304,"Jackson, Ronny",Ronny,Jackson,M,05/04/67,Republican,House: 2021-Present,Texas,TX,13,TX13,4813,2021-2024,,,0,0,0,0,0,0,0,0,117,118
WrR-TX06,https://www.congress.gov/member/ron-wright/W000827,"Wright, Ron",Ron,Wright,M,04/08/53,Republican,House: 2019-2021,Texas,TX,06,TX06,4806,2019-2021,,,0,0,0,0,0,0,0,116,0,0
RoF-FL19,https://www.congress.gov/member/francis-rooney/R000607,"Rooney, Francis",Francis,Rooney,M,12/04/53,Republican,House: 2017-2021,Florida,FL,19,FL19,1219,2017-2021,,,0,0,0,0,0,0,115,116,0,0
RoM-MT02,https://www.congress.gov/member/matthew-rosendale/R000103,"Rosendale Sr., Matthew M.",Matthew M.,Rosendale Sr.,M,07/07/60,Republican,House: 2021-Present,Montana,MT,02,MT02,3002,2021-2024,,,0,0,0,0,0,0,0,0,117,118
SpR-FL15,https://www.congress.gov/member/ross-spano/S001210,"Spano, Ross",Ross,Spano,M,07/16/66,Republican,House: 2019-2021,Florida,FL,15,FL15,1215,2019-2021,,,0,0,0,0,0,0,0,116,0,0
RoL-CA40,https://www.congress.gov/member/lucille-roybal-allard/R000486,"Roybal-Allard, Lucille",Lucille,Roybal-Allard,F,06/12/41,Democratic,House: 1993-2023,California,CA,40,CA40,0640,1993-2023,,,109,110,111,112,113,114,115,116,117,0
GaR-AZ03,https://www.congress.gov/member/ruben-gallego/G000574,"Gallego, Ruben",Ruben,Gallego,M,11/20/79,Democratic,House: 2015-Present,Arizona,AZ,03,AZ03,0403,2015-2024,,,0,0,0,0,0,114,115,116,117,118
YaR-IN02,https://www.congress.gov/member/rudy-yakym/Y000067,"Yakym, Rudy",Rudy,Yakym,M,02/24/84,Republican,House: 2022-Present,Indiana,IN,02,IN02,1802,2022-2024,,,0,0,0,0,0,0,0,0,117,118
FrR-SC07,https://www.congress.gov/member/russell-fry/F000478,"Fry, Russell",Russell,Fry,M,01/31/85,Republican,House: 2023-Present,South Carolina,SC,07,SC07,4507,2023-2024,,,0,0,0,0,0,0,0,0,0,118
FuR-ID01,https://www.congress.gov/member/russ-fulcher/F000469,"Fulcher, Russ",Russ,Fulcher,M,03/09/62,Republican,House: 2019-Present,Idaho,ID,01,ID01,1601,2019-2024,,,0,0,0,0,0,0,0,116,117,118
RuJ-FL05,https://www.congress.gov/member/john-rutherford/R000609,"Rutherford, John H.",John H.,Rutherford,M,09/02/52,Republican,House: 2017-Present,Florida,FL,05,FL05,1205,2017-2024,,,0,0,0,0,0,0,115,116,117,118
WiR-TX25,https://www.congress.gov/member/roger-williams/W000816,"Williams, Roger",Roger,Williams,M,09/13/49,Republican,House: 2013-Present,Texas,TX,25,TX25,4825,2013-2024,,,0,0,0,0,113,114,115,116,117,118
ZiR-MT01,https://www.congress.gov/member/ryan-zinke/Z000018,"Zinke, Ryan K.",Ryan K.,Zinke,M,11/01/61,Republican,"House: 2015-2017, 2023-Present",Montana,MT,01,MT01,3001,2015-2017,2023-2024,,0,0,0,0,0,114,0,0,0,118
SaA-OR06,https://www.congress.gov/member/andrea-salinas/S001226,"Salinas, Andrea",Andrea,Salinas,F,12/06/69,Democratic,House: 2023-Present,Oregon,OR,06,OR06,4106,2023-2024,,,0,0,0,0,0,0,0,0,0,118
GrS-MO06,https://www.congress.gov/member/sam-graves/G000546,"Graves, Sam",Sam,Graves,M,11/07/63,Republican,House: 2001-Present,Missouri,MO,06,MO06,2906,2001-2024,,,109,110,111,112,113,114,115,116,117,118
AdS-FL24,https://www.congress.gov/member/sandy-adams/A000366,"Adams, Sandy",Sandy,Adams,F,12/14/56,Republican,House: 2011-2013,Florida,FL,24,FL24,1224,2011-2013,,,0,0,0,112,0,0,0,0,0,0
LeS-MI09,https://www.congress.gov/member/sander-levin/L000263,"Levin, Sander M.",Sander M.,Levin,M,09/06/31,Democratic,House: 1983-2019,Michigan,MI,09,MI09,2609,1983-2019,,,109,110,111,112,113,114,115,0,0,0
SaG-NY03,https://www.congress.gov/member/george-santos/S001222,"Santos, George",George,Santos,M,07/22/88,Republican,House: 2023-Present,New York,NY,03,NY03,3603,2023-2024,,,0,0,0,0,0,0,0,0,0,118
JaS-CA51,https://www.congress.gov/member/sara-jacobs/J000305,"Jacobs, Sara",Sara,Jacobs,F,02/01/89,Democratic,House: 2021-Present,California,CA,51,CA51,0651,2021-2024,,,0,0,0,0,0,0,0,0,117,118
SaJ-MD03,https://www.congress.gov/member/john-sarbanes/S001168,"Sarbanes, John P.",John P.,Sarbanes,M,05/22/62,Democratic,House: 2007-Present,Maryland,MD,03,MD03,2403,2007-2024,,,0,110,111,112,113,114,115,116,117,118
ScJ-IL09,https://www.congress.gov/member/janice-schakowsky/S001145,"Schakowsky, Janice D.",Janice D.,Schakowsky,F,05/26/44,Democratic,House: 1999-Present,Illinois,IL,09,IL09,1709,1999-2024,,,109,110,111,112,113,114,115,116,117,118
ScB-IL10,https://www.congress.gov/member/bradley-schneider/S001190,"Schneider, Bradley Scott",Bradley Scott,Schneider,M,08/20/61,Democratic,"House: 2013-2015, 2017-Present",Illinois,IL,10,IL10,1710,2013-2015,2017-2024,,0,0,0,0,113,0,115,116,117,118
ScH-MI03,https://www.congress.gov/member/hillary-scholten/S001221,"Scholten, Hillary J.",Hillary J.,Scholten,F,02/22/82,Democratic,House: 2023-Present,Michigan,MI,03,MI03,2603,2023-2024,,,0,0,0,0,0,0,0,0,0,118
ScK-OR05,https://www.congress.gov/member/kurt-schrader/S001180,"Schrader, Kurt",Kurt,Schrader,M,10/19/51,Democratic,House: 2009-2023,Oregon,OR,05,OR05,4105,2009-2023,,,0,0,111,112,113,114,115,116,117,0
PeS-PA10,https://www.congress.gov/member/scott-perry/P000605,"Perry, Scott",Scott,Perry,M,05/27/62,Republican,House: 2013-Present,Pennsylvania,PA,10,PA10,4210,2013-2024,,,0,0,0,0,113,114,115,116,117,118
PeS-CA50,https://www.congress.gov/member/scott-peters/P000608,"Peters, Scott H.",Scott H.,Peters,M,06/17/58,Democratic,House: 2013-Present,California,CA,50,CA50,0650,2013-2024,,,0,0,0,0,113,114,115,116,117,118
RiE-VA02,https://www.congress.gov/member/e-rigell/R000589,"Rigell, E. Scott",E. Scott,Rigell,M,05/28/60,Republican,House: 2011-2017,Virginia,VA,02,VA02,5102,2011-2017,,,0,0,0,112,113,114,0,0,0,0
MaS-NY18,https://www.congress.gov/member/sean-maloney/M001185,"Maloney, Sean Patrick",Sean Patrick,Maloney,M,07/30/96,Democratic,House: 2013-2023,New York,NY,18,NY18,3618,2013-2023,,,0,0,0,0,113,114,115,116,117,0
ShC-NH01,https://www.congress.gov/member/carol-shea-porter/S001170,"Shea-Porter, Carol",Carol,Shea-Porter,F,12/02/52,Democratic,"House: 2007-2011, 2013-2015, 2017-2019",New Hampshire,NH,01,NH01,3301,2007-2011,2013-2015,2017-2019,0,110,111,0,113,0,115,0,0,0
ShM-NJ11,https://www.congress.gov/member/mikie-sherrill/S001207,"Sherrill, Mikie",Mikie,Sherrill,F,01/19/72,Democratic,House: 2019-Present,New Jersey,NJ,11,NJ11,3411,2019-2024,,,0,0,0,0,0,0,0,116,117,118
ShJ-IL15,https://www.congress.gov/member/john-shimkus/S000364,"Shimkus, John",John,Shimkus,M,02/21/58,Republican,House: 1997-2021,Illinois,IL,15,IL15,1715,1997-2021,,,109,110,111,112,113,114,115,116,0,0
BrS-OH11,https://www.congress.gov/member/shontel-brown/B001313,"Brown, Shontel M.",Shontel M.,Brown,F,06/24/75,Democratic,House: 2021-Present,Ohio,OH,11,OH11,3911,2021-2024,,,0,0,0,0,0,0,0,0,117,118
ThS-MI13,https://www.congress.gov/member/shri-thanedar/T000488,"Thanedar, Shri",Shri,Thanedar,M,02/22/55,Democratic,House: 2023-Present,Michigan,MI,13,MI13,2613,2023-2024,,,0,0,0,0,0,0,0,0,0,118
SlE-MI07,https://www.congress.gov/member/elissa-slotkin/S001208,"Slotkin, Elissa",Elissa,Slotkin,F,07/10/76,Democratic,House: 2019-Present,Michigan,MI,07,MI07,2607,2019-2024,,,0,0,0,0,0,0,0,116,117,118
SmL-PA11,https://www.congress.gov/member/lloyd-smucker/S001199,"Smucker, Lloyd",Lloyd,Smucker,M,01/23/64,Republican,House: 2017-Present,Pennsylvania,PA,11,PA11,4211,2017-2024,,,0,0,0,0,0,0,115,116,117,118
SpA-VA07,https://www.congress.gov/member/abigail-spanberger/S001209,"Spanberger, Abigail Davis",Abigail Davis,Spanberger,F,08/07/79,Democratic,House: 2019-Present,Virginia,VA,07,VA07,5107,2019-2024,,,0,0,0,0,0,0,0,116,117,118
SpV-IN05,https://www.congress.gov/member/victoria-spartz/S000929,"Spartz, Victoria",Victoria,Spartz,F,10/06/78,Republican,House: 2021-Present,Indiana,IN,05,IN05,1805,2021-2024,,,0,0,0,0,0,0,0,0,117,118
SpJ-CA14,https://www.congress.gov/member/jackie-speier/S001175,"Speier, Jackie",Jackie,Speier,F,05/14/50,Democratic,House: 2008-2023,California,CA,14,CA14,0614,2008-2023,,,0,110,111,112,113,114,115,116,117,0
StM-CA45,https://www.congress.gov/member/michelle-steel/S001135,"Steel, Michelle",Michelle,Steel,F,06/21/55,Republican,House: 2021-Present,California,CA,45,CA45,0645,2021-2024,,,0,0,0,0,0,0,0,0,117,118
StE-NY21,https://www.congress.gov/member/elise-stefanik/S001196,"Stefanik, Elise M.",Elise M.,Stefanik,F,07/02/84,Republican,House: 2015-Present,New York,NY,21,NY21,3621,2015-2024,,,0,0,0,0,0,114,115,116,117,118
LyS-MA08,https://www.congress.gov/member/stephen-lynch/L000562,"Lynch, Stephen F.",Stephen F.,Lynch,M,03/31/55,Democratic,House: 2001-Present,Massachusetts,MA,08,MA08,2508,2001-2024,,,109,110,111,112,113,114,115,116,117,118
MuS-FL07,https://www.congress.gov/member/stephanie-murphy/M001202,"Murphy, Stephanie N.",Stephanie N.,Murphy,F,09/16/78,Democratic,House: 2017-2023,Florida,FL,07,FL07,1207,2017-2023,,,0,0,0,0,0,0,115,116,117,0
ChS-OH01,https://www.congress.gov/member/steve-chabot/C000266,"Chabot, Steve",Steve,Chabot,M,01/22/53,Republican,"House: 1995-2009, 2011-2023",Ohio,OH,01,OH01,3901,1995-2009,2011-2023,,109,110,0,112,113,114,115,116,117,0
IsS-NY03,https://www.congress.gov/member/steve-israel/I000057,"Israel, Steve",Steve,Israel,M,05/30/58,Democratic,House: 2001-2017,New York,NY,03,NY03,3603,2001-2017,,,109,110,111,112,113,114,0,0,0,0
StS-OH15,https://www.congress.gov/member/steve-stivers/S001187,"Stivers, Steve",Steve,Stivers,M,03/24/65,Republican,House: 2011-2021,Ohio,OH,15,OH15,3915,2011-2021,,,0,0,0,112,113,114,115,116,0,0
StM-WA10,https://www.congress.gov/member/marilyn-strickland/S001159,"Strickland, Marilyn",Marilyn,Strickland,F,09/25/62,Democratic,House: 2021-Present,Washington,WA,10,WA10,5310,2021-2024,,,0,0,0,0,0,0,0,0,117,118
StM-IN03,https://www.congress.gov/member/marlin-stutzman/S001188,"Stutzman, Marlin A.",Marlin A.,Stutzman,M,08/31/76,Republican,House: 2010-2017,Indiana,IN,03,IN03,1803,2010-2017,,,0,0,111,112,113,114,0,0,0,0
LeS-PA12,https://www.congress.gov/member/summer-lee/L000602,"Lee, Summer L.",Summer L.,Lee,F,11/26/87,Democratic,House: 2023-Present,Pennsylvania,PA,12,PA12,4212,2023-2024,,,0,0,0,0,0,0,0,0,0,118
WiS-PA07,https://www.congress.gov/member/susan-wild/W000826,"Wild, Susan",Susan,Wild,F,06/07/57,Democratic,House: 2018-Present,Pennsylvania,PA,07,PA07,4207,2018-2024,,,0,0,0,0,0,0,115,116,117,118
LeS-NV03,https://www.congress.gov/member/susie-lee/L000590,"Lee, Susie",Susie,Lee,F,11/07/66,Democratic,House: 2019-Present,Nevada,NV,03,NV03,3203,2019-2024,,,0,0,0,0,0,0,0,116,117,118
SwE-CA14,https://www.congress.gov/member/eric-swalwell/S001193,"Swalwell, Eric",Eric,Swalwell,M,11/16/80,Democratic,House: 2013-Present,California,CA,14,CA14,0614,2013-2024,,,0,0,0,0,113,114,115,116,117,118
GaS-TX29,https://www.congress.gov/member/sylvia-garcia/G000587,"Garcia, Sylvia R.",Sylvia R.,Garcia,F,09/06/50,Democratic,House: 2019-Present,Texas,TX,29,TX29,4829,2019-2024,,,0,0,0,0,0,0,0,116,117,118
DeT-FL22,https://www.congress.gov/member/theodore-deutch/D000610,"Deutch, Theodore E.",Theodore E.,Deutch,M,05/07/66,Democratic,House: 2010-2022,Florida,FL,22,FL22,1222,2010-2022,,,0,0,111,112,113,114,115,116,117,0
LiT-CA36,https://www.congress.gov/member/ted-lieu/L000582,"Lieu, Ted",Ted,Lieu,M,03/29/69,Democratic,House: 2015-Present,California,CA,36,CA36,0636,2015-2024,,,0,0,0,0,0,114,115,116,117,118
YoT-FL03,https://www.congress.gov/member/ted-yoho/Y000065,"Yoho, Ted S.",Ted S.,Yoho,M,04/13/55,Republican,House: 2013-2021,Florida,FL,03,FL03,1203,2013-2021,,,0,0,0,0,113,114,115,116,0,0
TeC-NY24,https://www.congress.gov/member/claudia-tenney/T000478,"Tenney, Claudia",Claudia,Tenney,F,02/04/61,Republican,"House: 2017-2019, 2021-Present",New York,NY,24,NY24,3624,2017-2019,2021-2024,,0,0,0,0,0,0,115,0,117,118
LeT-NM03,https://www.congress.gov/member/teresa-leger-fernandez/L000273,"Leger Fernandez, Teresa",Teresa,Leger Fernandez,F,07/01/59,Democratic,House: 2021-Present,New Mexico,NM,03,NM03,3503,2021-2024,,,0,0,0,0,0,0,0,0,117,118
SeT-AL07,https://www.congress.gov/member/terri-sewell/S001185,"Sewell, Terri A.",Terri A.,Sewell,F,01/01/65,Democratic,House: 2011-Present,Alabama,AL,07,AL07,0107,2011-2024,,,0,0,0,112,113,114,115,116,117,118
MaT-KY04,https://www.congress.gov/member/thomas-massie/M001184,"Massie, Thomas",Thomas,Massie,M,01/13/71,Republican,House: 2012-Present,Kentucky,KY,04,KY04,2104,2012-2024,,,0,0,0,112,113,114,115,116,117,118
ThM-CA04,https://www.congress.gov/member/mike-thompson/T000460,"Thompson, Mike",Mike,Thompson,M,01/24/51,Democratic,House: 1999-Present,California,CA,04,CA04,0604,1999-2024,,,109,110,111,112,113,114,115,116,117,118
TiJ-MA06,https://www.congress.gov/member/john-tierney/T000266,"Tierney, John F.",John F.,Tierney,M,09/18/51,Democratic,House: 1997-2015,Massachusetts,MA,06,MA06,2506,1997-2015,,,109,110,111,112,113,0,0,0,0,0
TiT-WI07,https://www.congress.gov/member/thomas-tiffany/T000165,"Tiffany, Thomas P.",Thomas P.,Tiffany,M,12/30/57,Republican,House: 2020-Present,Wisconsin,WI,07,WI07,5507,2020-2024,,,0,0,0,0,0,0,0,116,117,118
BuT-TN02,https://www.congress.gov/member/tim-burchett/B001309,"Burchett, Tim",Tim,Burchett,M,08/25/64,Republican,House: 2019-Present,Tennessee,TN,02,TN02,4702,2019-2024,,,0,0,0,0,0,0,0,116,117,118
JoT-IL15,https://www.congress.gov/member/timothy-johnson/J000285,"Johnson, Timothy V.",Timothy V.,Johnson,M,07/23/46,Republican,House: 2001-2013,Illinois,IL,15,IL15,1715,2001-2013,,,109,110,111,112,0,0,0,0,0,0
TiW-SC04,https://www.congress.gov/member/william-timmons/T000480,"Timmons, William R. IV",William R. IV,Timmons,M,04/30/84,Republican,House: 2019-Present,South Carolina,SC,04,SC04,4504,2019-2024,,,0,0,0,0,0,0,0,116,117,118
RyT-OH13,https://www.congress.gov/member/tim-ryan/R000577,"Ryan, Tim",Tim,Ryan,M,07/16/73,Democratic,House: 2003-2023,Ohio,OH,13,OH13,3913,2003-2023,,,109,110,111,112,113,114,115,116,117,0
WaT-MN01,https://www.congress.gov/member/timothy-walz/W000799,"Walz, Timothy J.",Timothy J.,Walz,M,04/06/64,Democratic,House: 2007-2019,Minnesota,MN,01,MN01,2701,2007-2019,,,0,110,111,112,113,114,115,0,0,0
TiS-CO03,https://www.congress.gov/member/scott-tipton/T000470,"Tipton, Scott R.",Scott R.,Tipton,M,11/09/56,Republican,House: 2011-2021,Colorado,CO,03,CO03,0803,2011-2021,,,0,0,0,112,113,114,115,116,0,0
CoT-CA21,https://www.congress.gov/member/tj-cox/C001124,"Cox, TJ",TJ,Cox,M,07/18/63,Democratic,House: 2019-2021,California,CA,21,CA21,0621,2019-2021,,,0,0,0,0,0,0,0,116,0,0
AkW-MO02,https://www.congress.gov/member/w-akin/A000358,"Akin, W. Todd",W. Todd,Akin,M,07/05/47,Republican,House: 2001-2013,Missouri,MO,02,MO02,2902,2001-2013,,,109,110,111,112,0,0,0,0,0,0
GaT-VA05,https://www.congress.gov/member/thomas-garrett/G000580,"Garrett, Thomas A., Jr.",Thomas A.,Garrett,M,03/27/72,Republican,House: 2017-2019,Virginia,VA,05,VA05,5105,2017-2019,,,0,0,0,0,0,0,115,0,0,0
GrT-GA14,https://www.congress.gov/member/tom-graves/G000560,"Graves, Tom",Tom,Graves,M,02/03/70,Republican,House: 2010-2020,Georgia,GA,14,GA14,1314,2010-2020,,,0,0,111,112,113,114,115,116,0,0
MaT-NJ03,https://www.congress.gov/member/thomas-macarthur/M001193,"MacArthur, Thomas",Thomas,MacArthur,M,10/16/60,Republican,House: 2015-2019,New Jersey,NJ,03,NJ03,3403,2015-2019,,,0,0,0,0,0,114,115,0,0,0
PrT-GA06,https://www.congress.gov/member/tom-price/P000591,"Price, Tom",Tom,Price,M,10/08/54,Republican,House: 2005-2017,Georgia,GA,06,GA06,1306,2005-2017,,,109,110,111,112,113,114,0,0,0,0
